Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
2017-04-17,3.8,-23.13,16.6,-23314.176,2.6
2017-04-18,1.4,-23.14,14.4,-24920.352,2.6
2017-04-19,11.4,-23.01,9.8,-21185.28,2.7
2017-04-20,0.0,-23.04,8.9,-21943.008,2.7
2017-04-21,0.0,-23.05,7.3,-21766.752,2.6
2017-04-22,0.0,-23.03,8.2,-23389.344,2.6
2017-04-23,0.0,-23.03,10.4,-24585.984,2.6
2017-04-24,0.0,-23.04,13.9,-24601.536,2.6
2017-04-25,0.0,-23.0,14.8,-23373.792,2.6
2017-04-26,0.0,-23.01,15.1,-23207.04,2.6
2017-04-27,0.0,-22.94,15.5,-23150.016,2.6
2017-04-28,5.4,-23.03,17.1,-24063.264,2.6
2017-04-29,9.2,-22.96,13.3,-22570.272,3.1
2017-04-30,0.0,-23.07,12.4,-23813.568,2.9
2017-05-01,0.0,-22.98,12.9,-23583.744,2.8
2017-05-02,0.0,-23.01,13.1,-22433.76,2.7
2017-05-03,0.0,-22.96,13.8,-21968.064,2.7
2017-05-04,0.0,-23.08,15.6,-24980.832,2.7
2017-05-05,0.6,-23.08,16.2,-25661.664,2.7
2017-05-06,1.2,-23.1,16.7,-25052.544,2.7
2017-05-07,8.8,-23.09,16.2,-25024.896,2.6
2017-05-08,5.8,-22.99,14.7,-22291.2,2.7
2017-05-09,1.4,-22.92,13.4,-22453.632,3.0
2017-05-10,1.0,-22.94,13.8,-22958.208,2.8
2017-05-11,0.0,-22.99,16.2,-23607.072,2.8
2017-05-12,0.0,-23.02,19.0,-24655.968,2.7
2017-05-13,0.0,-22.98,21.3,-24027.84,2.7
2017-05-14,0.0,-23.14,20.8,-26531.712,2.7
2017-05-15,0.0,-23.2,20.4,-27243.648,2.7
2017-05-16,0.4,-23.2,18.1,-25344.576,2.6
2017-05-17,0.0,-23.21,19.5,-25608.96,2.7
2017-05-18,0.0,-23.18,20.5,-26744.256,2.6
2017-05-19,0.0,-23.19,21.2,-27416.448,2.6
2017-05-20,0.0,-23.22,21.8,-27842.4,2.6
2017-05-21,20.4,-23.3,18.1,-29447.712,2.6
2017-05-22,2.2,-23.23,17.3,-25434.432,2.6
2017-05-23,0.0,-23.19,20.3,-25784.352,2.6
2017-05-24,0.0,-23.23,21.0,-27442.368,2.6
2017-05-25,0.0,-23.3,21.4,-29085.696,2.6
2017-05-26,0.4,-23.35,19.9,-29350.944,2.5
2017-05-27,0.0,-23.39,18.5,-28030.752,2.5
2017-05-28,0.0,-23.54,20.2,-29229.984,2.5
2017-05-29,0.0,-23.61,21.5,-30356.64,2.5
2017-05-30,0.0,-23.6,22.6,-29429.568,2.5
2017-05-31,0.0,-23.68,23.5,-29674.08,2.5
2017-06-01,0.0,-23.76,23.7,-29874.528,2.5
2017-06-02,0.0,-23.8,23.4,-30208.896,2.5
2017-06-03,0.0,-23.78,23.3,-28484.352,2.5
2017-06-04,0.0,-23.82,23.9,-29583.36,2.4
2017-06-05,0.0,-23.84,24.6,-29230.848,2.4
2017-06-06,0.0,-23.88,24.7,-30373.92,2.4
2017-06-07,0.0,-23.93,23.7,-30607.2,2.4
2017-06-08,0.0,-23.95,24.2,-30074.112,2.4
2017-06-09,0.0,-24.06,21.6,-31293.216,2.4
2017-06-10,0.0,-24.09,22.7,-31339.872,2.4
2017-06-11,0.0,-24.14,24.1,-31938.624,2.4
2017-06-12,0.0,-24.21,24.4,-32266.08,2.4
2017-06-13,0.0,-24.23,25.6,-32010.336,2.4
2017-06-14,0.0,-24.26,27.4,-32033.664,2.4
2017-06-15,0.0,-24.4,27.8,-32753.376,2.3
2017-06-16,0.0,-24.47,26.8,-32775.84,2.4
2017-06-17,0.0,-24.52,28.2,-32919.264,2.4
2017-06-18,0.0,-24.53,27.1,-33072.192,2.4
2017-06-19,0.0,-24.6,24.1,-31980.096,2.4
2017-06-20,0.0,-24.57,24.8,-29740.608,2.4
2017-06-21,0.0,-24.59,26.0,-31745.088,2.4
2017-06-22,0.0,-24.68,27.5,-31885.92,2.4
2017-06-23,0.0,-24.73,28.6,-31022.784,2.4
2017-06-24,0.0,-24.79,28.6,-31949.856,2.4
2017-06-25,0.0,-24.86,29.2,-32879.52,2.4
2017-06-26,0.0,-24.87,28.2,-30218.4,2.4
2017-06-27,0.0,-24.86,28.9,-29896.128,2.5
2017-06-28,0.0,-24.91,29.8,-31999.968,2.5
2017-06-29,2.6,-24.9,26.4,-31842.72,2.4
2017-06-30,7.4,-24.74,24.7,-28867.104,2.6
2017-07-01,9.4,-24.58,21.1,-26190.432,2.6
2017-07-02,0.0,-24.44,21.8,-23910.336,2.6
2017-07-03,0.0,-24.43,21.8,-26160.192,2.5
2017-07-04,0.0,-24.5,24.3,-28249.344,2.5
2017-07-05,0.0,-24.54,26.3,-29245.536,2.4
2017-07-06,0.0,-24.71,27.2,-30305.664,2.4
2017-07-07,0.0,-24.93,27.9,-32092.416,2.3
2017-07-08,0.0,-25.05,28.6,-32359.392,2.3
2017-07-09,0.0,-25.13,29.3,-32882.112,2.2
2017-07-10,0.0,-25.2,29.8,-32754.24,2.2
2017-07-11,0.0,-25.2,28.8,-31755.456,2.2
2017-07-12,0.0,-25.25,29.4,-32094.144,2.1
2017-07-13,0.0,-25.29,29.2,-31698.432,2.1
2017-07-14,0.0,-25.36,29.3,-32567.616,2.1
2017-07-15,0.0,-25.4,27.6,-32066.496,2.1
2017-07-16,0.0,-25.45,25.6,-31779.648,2.1
2017-07-17,0.0,-25.52,23.0,-30414.528,2.2
2017-07-18,0.0,-25.52,23.3,-30502.656,2.2
2017-07-19,0.0,-25.58,25.5,-31566.24,2.1
2017-07-20,0.0,-25.61,26.8,-31766.688,2.1
2017-07-21,0.0,-25.7,27.7,-32607.36,2.1
2017-07-22,0.0,-25.71,28.5,-31440.096,2.1
2017-07-23,0.0,-25.75,29.4,-31919.616,2.0
2017-07-24,0.0,-25.76,29.8,-31123.008,2.1
2017-07-25,6.4,-25.74,24.4,-31332.96,2.1
2017-07-26,2.4,-25.54,21.2,-24824.448,2.3
2017-07-27,0.2,-25.48,21.2,-25340.256,2.3
2017-07-28,0.0,-25.39,24.4,-27783.648,2.2
2017-07-29,0.0,-25.48,26.2,-28872.288,2.3
2017-07-30,0.0,-25.67,28.0,-30285.792,2.2
2017-07-31,0.0,-25.71,28.5,-29707.776,2.2
2017-08-01,0.0,-25.77,30.1,-30528.576,2.1
2017-08-02,0.0,-25.91,32.4,-30924.288,2.1
2017-08-03,0.0,-25.98,32.4,-31716.576,2.0
2017-08-04,0.0,-26.11,33.0,-34049.376,2.0
2017-08-05,0.0,-26.16,32.7,-33936.192,2.0
2017-08-06,0.0,-26.24,32.1,-34262.784,2.0
2017-08-07,0.0,-26.26,31.7,-33938.784,2.0
2017-08-08,0.0,-26.26,30.4,-32642.784,2.0
2017-08-09,0.0,-26.24,30.5,-31410.72,2.0
2017-08-10,0.0,-26.25,31.0,-30893.184,1.9
2017-08-11,0.0,-26.27,30.1,-30658.176,2.0
2017-08-12,0.0,-26.29,25.4,-30432.672,1.9
2017-08-13,5.2,-26.11,20.2,-24271.488,2.0
2017-08-14,0.0,-25.97,22.5,-23169.024,2.2
2017-08-15,0.0,-25.95,25.2,-25388.64,2.3
2017-08-16,0.0,-26.02,26.6,-24094.368,2.3
2017-08-17,0.0,-26.07,27.9,-28798.848,2.2
2017-08-18,0.0,-26.16,28.1,-30312.576,2.1
2017-08-19,0.0,-26.23,29.3,-31642.272,2.1
2017-08-20,0.0,-26.3,28.8,-31595.616,2.1
2017-08-21,0.0,-26.31,26.0,-28965.6,2.2
2017-08-22,0.0,-26.36,23.4,-29627.424,2.2
2017-08-23,0.0,-26.37,23.1,-29738.88,2.2
2017-08-24,0.0,-26.41,24.8,-30348.864,2.2
2017-08-25,0.0,-26.46,27.0,-30253.824,2.2
2017-08-26,0.0,-26.5,27.5,-31479.84,2.2
2017-08-27,0.0,-26.54,28.6,-31570.56,2.2
2017-08-28,0.0,-26.55,29.0,-31154.112,2.2
2017-08-29,0.0,-26.55,28.8,-31093.632,2.2
2017-08-30,0.0,-26.61,26.9,-31110.048,2.2
2017-08-31,0.0,-26.64,27.0,-32170.176,2.2
2017-09-01,0.0,-26.66,28.0,-31636.224,2.2
2017-09-02,17.2,-26.65,23.7,-29069.28,2.3
2017-09-03,1.2,-26.54,22.8,-27811.296,2.4
2017-09-04,0.0,-26.53,17.9,-28283.04,2.4
2017-09-05,0.0,-26.71,19.5,-31845.312,2.4
2017-09-06,0.0,-26.65,22.4,-28804.896,2.4
2017-09-07,0.0,-26.63,23.0,-29684.448,2.3
2017-09-08,0.0,-26.59,23.9,-28224.288,2.3
2017-09-09,0.0,-26.58,22.6,-29154.816,2.3
2017-09-10,0.0,-26.57,20.9,-29907.36,2.3
2017-09-11,39.4,-26.48,19.0,-26416.8,2.4
2017-09-12,1.6,-26.4,19.2,-26102.304,2.5
2017-09-13,1.8,-26.5,19.8,-28798.848,2.5
2017-09-14,0.0,-26.56,19.6,-27629.856,2.4
2017-09-15,0.0,-26.53,20.5,-28759.968,2.4
2017-09-16,0.0,-26.5,22.2,-28169.856,2.3
2017-09-17,14.4,-26.49,22.1,-22945.248,2.4
2017-09-18,1.8,-26.55,17.9,-28130.976,2.4
2017-09-19,3.6,-26.57,17.5,-28685.664,2.5
2017-09-20,14.6,-26.53,15.9,-28108.512,2.4
2017-09-21,0.0,-26.53,14.3,-27142.56,2.5
2017-09-22,0.0,-26.57,15.0,-28909.44,2.4
2017-09-23,0.0,-26.6,16.3,-29146.176,2.4
2017-09-24,0.0,-26.6,17.1,-28899.072,2.4
2017-09-25,0.0,-26.59,16.3,-28621.728,2.3
2017-09-26,0.0,-26.6,15.7,-29187.648,2.3
2017-09-27,0.0,-26.61,16.9,-28683.936,2.3
2017-09-28,0.0,-26.63,17.4,-29490.912,2.3
2017-09-29,0.0,-26.63,17.5,-28548.288,2.3
2017-09-30,0.0,-26.65,17.7,-29107.296,2.3
2017-10-01,0.0,-26.67,16.6,-28473.984,2.3
2017-10-02,0.0,-26.7,16.3,-27598.752,2.3
2017-10-03,0.0,-26.71,18.5,-28562.112,2.3
2017-10-04,0.0,-26.69,17.7,-28429.056,2.3
2017-10-05,0.0,-26.73,19.5,-29839.104,2.3
2017-10-06,0.0,-26.73,18.7,-29864.16,2.3
2017-10-07,4.6,-26.75,18.3,-30102.624,2.3
2017-10-08,0.0,-26.84,14.8,-28058.4,2.3
2017-10-09,0.0,-26.83,13.8,-28766.88,2.3
2017-10-10,0.0,-26.81,16.5,-27530.496,2.3
2017-10-11,0.0,-26.86,16.0,-28498.176,2.3
2017-10-12,0.0,-26.95,15.6,-29659.392,2.3
2017-10-13,0.0,-26.97,15.4,-29722.464,2.3
2017-10-14,0.0,-26.99,15.3,-29742.336,2.3
2017-10-15,0.0,-27.01,15.9,-29496.96,2.3
2017-10-16,0.0,-27.04,15.5,-29612.736,2.2
2017-10-17,0.0,-27.01,15.2,-28367.712,2.2
2017-10-18,0.0,-27.03,15.3,-29858.112,2.2
2017-10-19,0.0,-27.01,14.4,-28850.688,2.3
2017-10-20,0.0,-27.02,13.7,-29069.28,2.2
2017-10-21,0.0,-27.04,14.4,-28913.76,2.2
2017-10-22,0.0,-27.06,15.1,-28376.352,2.3
2017-10-23,12.0,-26.97,15.7,-26892.0,2.3
2017-10-24,0.4,-26.98,11.9,-26231.904,2.4
2017-10-25,0.0,-27.06,10.8,-28118.88,2.5
2017-10-26,0.0,-27.1,14.9,-28028.16,2.4
2017-10-27,0.0,-27.11,13.0,-28278.72,2.4
2017-10-28,0.0,-27.1,13.0,-28805.76,2.4
2017-10-29,0.0,-27.09,14.0,-28029.888,2.3
2017-10-30,0.0,-27.06,11.7,-28376.352,2.4
2017-10-31,0.0,-27.13,12.7,-28633.824,2.4
2017-11-01,0.0,-27.23,11.5,-30543.264,2.4
2017-11-02,0.0,-27.29,9.6,-30657.312,2.3
2017-11-03,0.0,-27.26,10.2,-29096.064,2.4
2017-11-04,2.8,-27.22,14.6,-29490.912,2.4
2017-11-05,0.2,-27.22,13.4,-28689.12,2.4
2017-11-06,8.6,-27.19,12.9,-28832.544,2.5
2017-11-07,11.6,-27.21,13.4,-29649.024,2.5
2017-11-08,0.8,-27.38,9.9,-29100.384,2.6
2017-11-09,0.0,-27.42,8.5,-31033.152,2.6
2017-11-10,1.2,-27.42,10.9,-30669.408,2.6
2017-11-11,0.0,-27.34,11.2,-27562.464,2.5
2017-11-12,0.0,-27.38,7.2,-29280.096,2.5
2017-11-13,1.6,-27.35,8.5,-28791.936,2.5
2017-11-14,8.0,-27.28,9.9,-28535.328,2.6
2017-11-15,2.4,-27.36,8.9,-26339.904,2.7
2017-11-16,1.4,-27.41,9.6,-28248.48,2.8
2017-11-17,0.0,-27.42,10.6,-29355.264,2.9
2017-11-18,0.0,-27.45,10.0,-29700.864,2.8
2017-11-19,0.0,-27.47,9.5,-29772.576,2.7
2017-11-20,0.0,-27.46,6.0,-31340.736,2.7
2017-11-21,0.0,-27.56,6.3,-31707.936,2.6
2017-11-22,0.0,-27.5,6.5,-27095.904,2.6
2017-11-23,0.0,-27.46,9.3,-26296.704,2.6
2017-11-24,0.0,-27.48,11.1,-28593.216,2.6
2017-11-25,0.0,-27.5,10.6,-28264.896,2.6
2017-11-26,1.4,-27.46,13.2,-28796.256,2.6
2017-11-27,6.0,-27.43,9.7,-24959.232,2.7
2017-11-28,0.0,-27.53,5.7,-27445.824,2.8
2017-11-29,0.0,-27.5,3.2,-28029.024,2.7
2017-11-30,23.0,-27.46,8.5,-28663.2,2.8
2017-12-01,5.2,-27.48,6.0,-28029.888,3.0
2017-12-02,0.2,-27.56,2.1,-27842.4,3.0
2017-12-03,0.2,-27.6,4.9,-30089.664,2.8
2017-12-04,0.0,-27.65,6.0,-28219.104,2.8
2017-12-05,0.0,-27.7,4.5,-29447.712,2.7
2017-12-06,0.0,-27.83,1.7,-30931.2,2.7
2017-12-07,0.0,-27.8,2.4,-29731.104,2.7
2017-12-08,0.0,-27.72,6.8,-29230.848,2.7
2017-12-09,1.6,-27.58,10.2,-27345.6,2.7
2017-12-10,3.0,-27.56,5.1,-26968.896,2.8
2017-12-11,0.4,-27.64,1.8,-26516.16,2.8
2017-12-12,2.4,-27.59,13.4,-29166.912,2.8
2017-12-13,24.4,-27.65,12.5,-27477.792,2.9
2017-12-14,23.2,-27.71,7.5,-30755.808,3.2
2017-12-15,0.6,-27.69,9.6,-30601.152,3.0
2017-12-16,25.2,-27.65,11.1,-30333.312,3.2
2017-12-17,8.6,-27.7,6.5,-29332.8,3.4
2017-12-18,0.2,-27.78,4.2,-28336.608,3.2
2017-12-19,0.0,-27.77,1.3,-29419.2,3.0
2017-12-20,0.0,-27.78,0.3,-30103.488,2.9
2017-12-21,0.0,-27.75,1.3,-30414.528,2.8
2017-12-22,0.0,-27.7,4.3,-29490.912,2.8
2017-12-23,0.0,-27.63,5.3,-28772.064,2.7
2017-12-24,0.0,-27.61,6.9,-27809.568,2.7
2017-12-25,0.0,-27.54,2.5,-26432.352,2.7
2017-12-26,0.0,-27.48,3.3,-23079.168,2.7
2017-12-27,0.0,-27.23,6.8,-22126.176,2.7
2017-12-28,44.6,-27.15,8.6,-24538.464,3.1
2017-12-29,3.4,-27.31,5.6,-31731.264,3.6
2017-12-30,0.2,-27.45,4.4,-26441.856,3.1
2017-12-31,0.0,-27.41,4.2,-26181.792,3.0
2018-01-01,0.0,-27.48,8.1,-20026.656,2.9
2018-01-02,5.4,-27.31,9.3,-23171.616,3.0
2018-01-03,3.2,-27.32,7.2,-26502.336,3.0
2018-01-04,0.6,-27.34,4.0,-27344.736,2.9
2018-01-05,0.2,-27.29,8.4,-26391.744,2.9
2018-01-06,0.0,-27.24,9.9,-24352.704,2.9
2018-01-07,0.0,-27.24,10.2,-24043.392,2.8
2018-01-08,0.0,-27.23,6.4,-24069.312,2.8
2018-01-09,0.0,-27.29,8.0,-28096.416,2.8
2018-01-10,14.2,-27.23,9.3,-24057.216,2.8
2018-01-11,0.2,-27.26,6.2,-27784.512,2.9
2018-01-12,4.4,-27.21,7.0,-26662.176,2.9
2018-01-13,0.0,-27.26,9.5,-28339.2,2.8
2018-01-14,0.0,-27.25,7.4,-26862.624,2.8
2018-01-15,0.0,-27.21,6.8,-25867.296,2.8
2018-01-16,0.0,-27.26,5.7,-28877.472,2.8
2018-01-17,1.4,-27.19,9.9,-28195.776,2.8
2018-01-18,1.2,-27.09,9.9,-26767.584,2.8
2018-01-19,0.0,-27.21,4.1,-26811.648,2.8
2018-01-20,0.0,-27.12,10.0,-26682.048,2.8
2018-01-21,0.0,-27.17,7.9,-28050.624,2.8
2018-01-22,1.0,-27.13,10.3,-27785.376,2.7
2018-01-23,0.0,-27.21,5.5,-28964.736,2.7
2018-01-24,0.0,-27.26,7.8,-28800.576,2.7
2018-01-25,0.0,-27.31,5.4,-29072.736,2.7
2018-01-26,0.0,-27.26,5.9,-29918.592,2.7
2018-01-27,0.0,-27.2,7.8,-28167.264,2.7
2018-01-28,0.0,-27.24,9.5,-28374.624,2.7
2018-01-29,0.0,-27.26,6.4,-26619.84,2.6
2018-01-30,0.0,-27.14,3.9,-24722.496,2.6
2018-01-31,0.0,-27.12,5.9,-27647.136,2.6
2018-02-01,0.0,-27.05,8.3,-25566.624,2.6
2018-02-02,2.6,-26.95,9.9,-25446.528,2.7
2018-02-03,21.4,-26.88,10.1,-24165.216,2.8
2018-02-04,21.2,-26.98,6.9,-28905.12,3.6
2018-02-05,0.2,-27.09,4.4,-27082.944,3.5
2018-02-06,0.0,-27.12,4.3,-28714.176,3.1
2018-02-07,0.0,-27.04,5.9,-28060.128,3.0
2018-02-08,4.0,-27.03,6.5,-28368.576,2.9
2018-02-09,0.0,-27.09,7.0,-27389.664,2.9
2018-02-10,0.2,-27.05,7.0,-26457.408,2.8
2018-02-11,0.0,-27.0,4.8,-27581.472,2.8
2018-02-12,0.0,-27.0,5.3,-26827.2,2.8
2018-02-13,2.2,-26.94,3.6,-25289.28,2.8
2018-02-14,0.0,-26.98,3.9,-26660.448,2.7
2018-02-15,0.0,-26.96,1.9,-25471.584,2.7
2018-02-16,0.0,-27.02,3.0,-27426.816,2.7
2018-02-17,0.0,-27.01,3.9,-27252.288,2.7
2018-02-18,2.6,-27.0,5.4,-27745.632,2.7
2018-02-19,18.2,-26.86,8.3,-26021.088,2.8
2018-02-20,0.0,-26.94,7.2,-28785.024,2.9
2018-02-21,0.0,-26.85,5.5,-25994.304,2.8
2018-02-22,0.8,-26.87,5.3,-28531.872,2.8
2018-02-23,4.8,-26.86,5.1,-26568.864,2.8
2018-02-24,3.2,-26.89,6.7,-28843.776,2.8
2018-02-25,0.0,-26.86,10.6,-26261.28,2.9
2018-02-26,0.0,-26.73,4.1,-21529.152,2.9
2018-02-27,0.0,-26.67,-2.0,-22504.608,2.9
2018-02-28,0.0,-26.72,-3.7,-26655.264,2.8
2018-03-01,0.0,-26.91,-1.7,-30161.376,2.8
2018-03-02,14.2,-26.89,0.8,-30799.008,2.9
2018-03-03,7.8,-26.84,6.4,-31477.248,3.2
2018-03-04,29.0,-26.89,7.3,-31806.432,3.6
2018-03-05,1.6,-26.84,10.1,-27018.144,3.6
2018-03-06,11.0,-26.6,7.9,-22559.04,3.2
2018-03-07,13.8,-26.57,8.2,-23457.6,3.3
2018-03-08,7.2,-26.67,9.3,-25627.104,3.3
2018-03-09,2.6,-26.71,9.9,-25265.952,3.5
2018-03-10,0.0,-26.7,11.0,-25654.752,3.2
2018-03-11,0.0,-26.62,9.8,-23794.56,3.1
2018-03-12,15.0,-26.46,12.7,-22961.664,3.1
2018-03-13,15.0,-26.35,11.4,-21615.552,3.7
2018-03-14,0.6,-26.45,11.1,-26003.808,3.5
2018-03-15,0.0,-26.48,11.0,-25569.216,3.2
2018-03-16,1.6,-26.39,10.0,-25093.152,3.2
2018-03-17,9.4,-26.29,13.0,-23964.768,3.4
2018-03-18,10.6,-26.24,10.5,-25213.248,3.3
2018-03-19,14.4,-26.14,8.4,-21860.928,3.4
2018-03-20,12.6,-26.1,7.1,-22671.36,3.8
2018-03-21,1.6,-26.06,7.3,-23627.808,3.7
2018-03-22,1.0,-26.12,5.0,-25619.328,3.4
2018-03-23,0.0,-25.98,4.7,-24003.648,3.2
2018-03-24,0.0,-25.88,5.2,-25065.504,3.1
2018-03-25,0.0,-25.84,6.0,-26403.84,3.1
2018-03-26,0.0,-25.77,6.9,-25627.104,3.0
2018-03-27,0.0,-25.71,10.0,-25315.2,3.0
2018-03-28,0.0,-25.65,9.5,-25320.384,2.9
2018-03-29,0.0,-25.49,12.0,-24187.68,2.9
2018-03-30,0.0,-25.48,14.3,-27865.728,2.9
2018-03-31,6.0,-25.4,14.6,-26807.328,2.9
2018-04-01,16.4,-25.29,12.1,-27455.328,3.0
2018-04-02,1.8,-25.27,10.4,-24365.664,3.2
2018-04-03,0.0,-25.12,11.4,-24358.752,3.1
2018-04-04,0.0,-25.07,13.2,-25691.04,3.0
2018-04-05,0.6,-25.06,12.2,-26226.72,3.0
2018-04-06,12.8,-24.97,13.3,-27501.12,3.1
2018-04-07,0.0,-24.99,12.8,-28766.88,3.1
2018-04-08,0.0,-24.94,13.8,-29989.44,3.0
2018-04-09,0.0,-24.89,15.6,-30489.696,2.9
2018-04-10,13.6,-24.72,13.0,-26801.28,3.1
2018-04-11,0.0,-24.7,14.9,-26616.384,3.2
2018-04-12,0.6,-24.62,13.7,-26930.016,3.0
2018-04-13,8.2,-24.52,13.9,-25582.176,3.0
2018-04-14,0.0,-24.5,14.7,-26561.952,3.0
2018-04-15,0.0,-24.48,14.8,-27416.448,2.9
2018-04-16,0.0,-24.34,16.7,-26335.584,2.9
2018-04-17,0.0,-24.29,16.5,-26275.968,2.9
2018-04-18,0.0,-24.43,16.7,-29925.504,2.9
2018-04-19,0.0,-24.4,17.4,-27198.72,2.8
2018-04-20,0.0,-24.33,18.9,-28290.816,2.8
2018-04-21,0.0,-24.28,19.4,-29045.952,2.8
2018-04-22,0.0,-24.23,19.3,-29271.456,2.8
2018-04-23,0.0,-24.24,18.8,-29999.808,2.7
2018-04-24,0.0,-24.25,19.2,-30446.496,2.7
2018-04-25,0.0,-24.28,18.9,-30539.808,2.7
2018-04-26,0.0,-24.12,18.9,-27529.632,2.7
